id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
7_r6I1ZGPOQaaKwRg9QfYg,genesis-stoneworks-moorpark-2,Genesis Stoneworks,https://s3-media2.fl.yelpcdn.com/bphoto/ieSXv-hKrJ7_24dEycq4dw/o.jpg,False,https://www.yelp.com/biz/genesis-stoneworks-moorpark-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,82,"[{'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'artificialturf', 'title': 'Artificial Turf'}]",4.0,"{'latitude': 34.27114, 'longitude': -118.948898}",[],"{'address1': '8715 W Los Angeles Ave', 'address2': '', 'address3': '', 'city': 'Moorpark', 'zip_code': '93021', 'country': 'US', 'state': 'CA', 'display_address': ['8715 W Los Angeles Ave', 'Moorpark, CA 93021']}",+18883895533,(888) 389-5533,92774.29049724973,
b5Fxe3iEgeRY9U2-rSa2nQ,green-plus-landscaping-costa-mesa,Green Plus Landscaping,https://s3-media2.fl.yelpcdn.com/bphoto/kh-qul05VfI7oUvqWhWoLw/o.jpg,False,https://www.yelp.com/biz/green-plus-landscaping-costa-mesa?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,58,"[{'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",5.0,"{'latitude': 33.6486015319824, 'longitude': -117.918006896973}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92627', 'country': 'US', 'state': 'CA', 'display_address': ['Costa Mesa, CA 92627']}",+17147135677,(714) 713-5677,27711.349979394203,
rkPn4Dxj7Lr4yZ58eVHf4g,star-landscape-and-exterior-designs-long-beach-3,Star Landscape & Exterior Designs,https://s3-media3.fl.yelpcdn.com/bphoto/5WzGsC1ywbkQg7hbWU4huw/o.jpg,False,https://www.yelp.com/biz/star-landscape-and-exterior-designs-long-beach-3?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,72,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}]",4.5,"{'latitude': 33.76148, 'longitude': -118.13825}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['Long Beach, CA 90803']}",+19497353324,(949) 735-3324,13801.822555668792,
39bCE1oitQIeqdkbp4XQ0A,polanco-brothers-la-habra,Polanco Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/qRSNyDe3g9WU7Ul38r7u_A/o.jpg,False,https://www.yelp.com/biz/polanco-brothers-la-habra?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,3,"[{'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",5.0,"{'latitude': 33.92777575972562, 'longitude': -117.95131375968495}",[],"{'address1': '', 'address2': None, 'address3': '', 'city': 'La Habra', 'zip_code': '90631', 'country': 'US', 'state': 'CA', 'display_address': ['La Habra, CA 90631']}",+15623932734,(562) 393-2734,12854.382065690204,
jMSDR88MG154lJ-I_bkJzQ,vera-landscape-anaheim-3,Vera Landscape,https://s3-media1.fl.yelpcdn.com/bphoto/8_vC66w5xthgOjj6GEOe2w/o.jpg,False,https://www.yelp.com/biz/vera-landscape-anaheim-3?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,26,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",4.5,"{'latitude': 33.81782, 'longitude': -117.96214}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92814', 'country': 'US', 'state': 'CA', 'display_address': ['Anaheim, CA 92814']}",+17148639753,(714) 863-9753,11227.508139283202,
goFcP_c6uSlYtrP9u0fgSQ,resolve-landscape-cypress-2,Resolve Landscape,https://s3-media4.fl.yelpcdn.com/bphoto/7kYj3Y8v4PLw7sirCUrwwA/o.jpg,False,https://www.yelp.com/biz/resolve-landscape-cypress-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,2,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'artificialturf', 'title': 'Artificial Turf'}, {'alias': 'irrigation', 'title': 'Irrigation'}]",5.0,"{'latitude': 33.8189227, 'longitude': -118.0369627}",[],"{'address1': '', 'address2': '', 'address3': None, 'city': 'Cypress', 'zip_code': '90630', 'country': 'US', 'state': 'CA', 'display_address': ['Cypress, CA 90630']}",+15622499113,(562) 249-9113,5956.510218020227,
qKMcPQF7TWF7T4qH4KFxGw,frisch-pool-demolition-grading-and-landscape-orange,"Frisch Pool Demolition, Grading & Landscape",https://s3-media3.fl.yelpcdn.com/bphoto/rJ3uolI7oJltSkNEKNr_bA/o.jpg,False,https://www.yelp.com/biz/frisch-pool-demolition-grading-and-landscape-orange?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,58,"[{'alias': 'demolitionservices', 'title': 'Demolition Services'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'landscaping', 'title': 'Landscaping'}]",4.5,"{'latitude': 33.8073654174805, 'longitude': -117.838333129883}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Orange', 'zip_code': '92867', 'country': 'US', 'state': 'CA', 'display_address': ['Orange, CA 92867']}",+17142820643,(714) 282-0643,22814.521408270204,
kmBnrZuZZNWcOKV5_6tANg,modern-turf-designs-huntington-beach,Modern Turf Designs,https://s3-media2.fl.yelpcdn.com/bphoto/Pk73KRMbrZTbi6hKLJyNiQ/o.jpg,False,https://www.yelp.com/biz/modern-turf-designs-huntington-beach?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,5,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",5.0,"{'latitude': 33.68136, 'longitude': -118.00984}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['Huntington Beach, CA 92648']}",+17144032087,(714) 403-2087,21465.80521883598,
DZXe18f6MjQy2SVwSb2GqA,sea-breeze-landscaping-construction-orange,Sea Breeze Landscaping Construction,https://s3-media3.fl.yelpcdn.com/bphoto/AYbVM6lFu83BO4nfu1gNcw/o.jpg,False,https://www.yelp.com/biz/sea-breeze-landscaping-construction-orange?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,121,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'contractors', 'title': 'Contractors'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}]",4.5,"{'latitude': 33.81018, 'longitude': -117.85973}",[],"{'address1': '625 W Katella Ave', 'address2': 'Ste 24', 'address3': '', 'city': 'Orange', 'zip_code': '92867', 'country': 'US', 'state': 'CA', 'display_address': ['625 W Katella Ave', 'Ste 24', 'Orange, CA 92867']}",+17149977700,(714) 997-7700,20264.530399803803,
SuBCRYRbGeNV3WA3qhcOUA,mowdays-lawn-care-services-anaheim-2,Mowdays Lawn Care Services,https://s3-media1.fl.yelpcdn.com/bphoto/voW8odYiSssN_TB8J2QaxA/o.jpg,False,https://www.yelp.com/biz/mowdays-lawn-care-services-anaheim-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,1,"[{'alias': 'lawnservices', 'title': 'Lawn Services'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",5.0,"{'latitude': 33.82386, 'longitude': -117.95628}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['Anaheim, CA 92804']}",+18665386943,(866) 538-6943,10581.078285859374,
NIftRI9h_2mGN50BjzVQ2g,dirty-work-landscape-company-anaheim,Dirty Work Landscape Company,https://s3-media1.fl.yelpcdn.com/bphoto/LgXoA_fkQ0_evddXroW21A/o.jpg,False,https://www.yelp.com/biz/dirty-work-landscape-company-anaheim?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,57,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}]",4.5,"{'latitude': 33.82387, 'longitude': -118.00739}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['Anaheim, CA 92804']}",+17147152428,(714) 715-2428,10581.078285859374,
FrQlX9bH3713h0HhrTOZdw,turf-now-canoga-park,Turf Now,https://s3-media3.fl.yelpcdn.com/bphoto/8VrZyNPrDILPlK0yU0Cgxw/o.jpg,False,https://www.yelp.com/biz/turf-now-canoga-park?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,6,"[{'alias': 'landscapearchitects', 'title': 'Landscape Architects'}, {'alias': 'artificialturf', 'title': 'Artificial Turf'}]",4.5,"{'latitude': 34.226411, 'longitude': -118.598086}",[],"{'address1': '8565 Canoga Ave', 'address2': None, 'address3': '', 'city': 'Canoga Park', 'zip_code': '91304', 'country': 'US', 'state': 'CA', 'display_address': ['8565 Canoga Ave', 'Canoga Park, CA 91304']}",+18447395296,(844) 739-5296,63174.43099565378,
5WSAILLxPQipq4ZZiockCw,ace-landscape-construction-santa-ana-3,Ace Landscape Construction,https://s3-media1.fl.yelpcdn.com/bphoto/PCGSNVcCIn3dn2Z4Zj93pQ/o.jpg,False,https://www.yelp.com/biz/ace-landscape-construction-santa-ana-3?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,58,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}]",4.0,"{'latitude': 33.7484512329102, 'longitude': -117.85767364502}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92701', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Ana, CA 92701']}",+19496307055,(949) 630-7055,23362.331752461152,
P2ooAKy8CUxqqsxH-j01Vw,uneek-environment-landscape-perris,Uneek Environment Landscape,https://s3-media3.fl.yelpcdn.com/bphoto/B_1BJejWGn3nzpVIYy8q9Q/o.jpg,False,https://www.yelp.com/biz/uneek-environment-landscape-perris?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,1,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}, {'alias': 'artificialturf', 'title': 'Artificial Turf'}]",5.0,"{'latitude': 33.81384, 'longitude': -117.39231}",[],"{'address1': '15260 Via Barranca', 'address2': None, 'address3': None, 'city': 'Perris', 'zip_code': '92570', 'country': 'US', 'state': 'CA', 'display_address': ['15260 Via Barranca', 'Perris, CA 92570']}",+19517890218,(951) 789-0218,62723.357212839,
JqVs5UOlbzEbofR0QSgY2g,diaz-landscaping-services-los-angeles,Diaz Landscaping Services,https://s3-media2.fl.yelpcdn.com/bphoto/tDXKUEdOTud5trcyAODMNA/o.jpg,False,https://www.yelp.com/biz/diaz-landscaping-services-los-angeles?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,10,"[{'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}]",3.0,"{'latitude': 34.067243364563964, 'longitude': -118.44575494985955}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90272', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90272']}",+13236838082,(323) 683-8082,41377.38021640228,
4BD8Fo-47BnsXrh08NMf1g,tavites-tree-service-bellflower-3,Tavite's Tree Service,https://s3-media2.fl.yelpcdn.com/bphoto/KSD87FVHWmPAGyDwgkFUgw/o.jpg,False,https://www.yelp.com/biz/tavites-tree-service-bellflower-3?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,83,"[{'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'landscaping', 'title': 'Landscaping'}]",5.0,"{'latitude': 33.885570526123, 'longitude': -118.125183105469}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Bellflower', 'zip_code': '90706', 'country': 'US', 'state': 'CA', 'display_address': ['Bellflower, CA 90706']}",+15626588032,(562) 658-8032,5429.828273138024,
ZQ4SECQWY8ms1YYUvE31hw,jm-landscaping-and-garden-design-long-beach,JM  Landscaping And Garden Design,https://s3-media1.fl.yelpcdn.com/bphoto/jeVc_mFfqQbA0AmK2HFdxg/o.jpg,False,https://www.yelp.com/biz/jm-landscaping-and-garden-design-long-beach?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,11,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}]",4.0,"{'latitude': 33.81828, 'longitude': -118.20751}",[],"{'address1': '3364 Gale Ave', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90810', 'country': 'US', 'state': 'CA', 'display_address': ['3364 Gale Ave', 'Long Beach, CA 90810']}",+15628261319,(562) 826-1319,13865.79726712848,
JiYM9tiQz5jyfVAQL6BmhA,ferns-complete-landscape-and-construction-services-anaheim-4,Fern's Complete Landscape & Construction Services,https://s3-media3.fl.yelpcdn.com/bphoto/Wu4qORzUxN234xa3urPVag/o.jpg,False,https://www.yelp.com/biz/ferns-complete-landscape-and-construction-services-anaheim-4?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,21,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}]",5.0,"{'latitude': 33.84968891122347, 'longitude': -117.78927056005332}",[],"{'address1': '', 'address2': '', 'address3': None, 'city': 'Anaheim', 'zip_code': '92807', 'country': 'US', 'state': 'CA', 'display_address': ['Anaheim, CA 92807']}",+17144505875,(714) 450-5875,25862.015752472365,
F5oyTR9BYpRJfzNNiiYTyA,orange-county-sprinkler-repair-tustin,Orange County Sprinkler Repair,https://s3-media3.fl.yelpcdn.com/bphoto/IdF-aBulyvXkKp3iuEt5Xg/o.jpg,False,https://www.yelp.com/biz/orange-county-sprinkler-repair-tustin?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,358,"[{'alias': 'irrigation', 'title': 'Irrigation'}, {'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'backflowservices', 'title': 'Backflow Services'}]",5.0,"{'latitude': 33.7432744, 'longitude': -117.8299862}",[],"{'address1': '260 S Pacific St', 'address2': '', 'address3': '', 'city': 'Tustin', 'zip_code': '92780', 'country': 'US', 'state': 'CA', 'display_address': ['260 S Pacific St', 'Tustin, CA 92780']}",+17143138911,(714) 313-8911,25910.382050299264,
REOHMrNaNPLrK6jU4JMfyA,always-green-turf-paul-dillman-los-alamitos-2,Always Green Turf- Paul Dillman,https://s3-media3.fl.yelpcdn.com/bphoto/-oetBOXFNYWAqwJZ3FWixQ/o.jpg,False,https://www.yelp.com/biz/always-green-turf-paul-dillman-los-alamitos-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,4,"[{'alias': 'artificialturf', 'title': 'Artificial Turf'}]",4.0,"{'latitude': 33.808755, 'longitude': -118.058289}",[],"{'address1': '10611 Calle Lee', 'address2': 'Ste D129', 'address3': '', 'city': 'Los Alamitos', 'zip_code': '90720', 'country': 'US', 'state': 'CA', 'display_address': ['10611 Calle Lee', 'Ste D129', 'Los Alamitos, CA 90720']}",+17149324158,(714) 932-4158,6392.385996797021,
epv_wCJeNqT5HL6RtXN8jw,ed-gonzalez-landscape-design-anaheim,Ed Gonzalez Landscape Design,https://s3-media2.fl.yelpcdn.com/bphoto/-YM3Qd8j8PeRBdJ_oDif8A/o.jpg,False,https://www.yelp.com/biz/ed-gonzalez-landscape-design-anaheim?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,2,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'lighting', 'title': 'Lighting Fixtures & Equipment'}]",5.0,"{'latitude': 33.8124695, 'longitude': -118.0145035}",[],"{'address1': '1365 S Moonstone St', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['1365 S Moonstone St', 'Anaheim, CA 92804']}",+15623947576,(562) 394-7576,7736.789348595347,
lbB2oQ6h__BaUFJVCFwjwg,turf-the-earth-santa-clarita,Turf the Earth,https://s3-media3.fl.yelpcdn.com/bphoto/rp9WtJ0Y7QQx1qzxuZOH6A/o.jpg,False,https://www.yelp.com/biz/turf-the-earth-santa-clarita?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,65,"[{'alias': 'artificialturf', 'title': 'Artificial Turf'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}]",5.0,"{'latitude': 34.4138717651367, 'longitude': -118.551208496094}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Santa Clarita', 'zip_code': '91355', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Clarita, CA 91355']}",+16612107921,(661) 210-7921,79965.26471427323,
0k8kb6HuPBV3VbOVh5PACg,joel-espinoza-landscape-stanton,Joel Espinoza Landscape,https://s3-media1.fl.yelpcdn.com/bphoto/bfg9krRlMsv5OZBF8oJCYg/o.jpg,False,https://www.yelp.com/biz/joel-espinoza-landscape-stanton?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,19,"[{'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}]",4.5,"{'latitude': 33.80126953125, 'longitude': -117.9972152709961}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Stanton', 'zip_code': '90680', 'country': 'US', 'state': 'CA', 'display_address': ['Stanton, CA 90680']}",+17147199764,(714) 719-9764,9896.9549466604,
7bhJI2E0vUZxoEA_txMPdA,fox-gardening-and-maintenance-anaheim,Fox Gardening and Maintenance,https://s3-media2.fl.yelpcdn.com/bphoto/MnpWL2B9LfaiiCpQdYf4dg/o.jpg,False,https://www.yelp.com/biz/fox-gardening-and-maintenance-anaheim?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,1,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",5.0,"{'latitude': 33.818229364653085, 'longitude': -117.97502017197046}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['Anaheim, CA 92804']}",+17145880324,(714) 588-0324,10126.400734496123,
Zs2-hGnRwkNzyNu_RzEAbA,west-hills-masonry-irvine,West Hills Masonry,https://s3-media2.fl.yelpcdn.com/bphoto/SI1QctqeBqfLcQKiWd112w/o.jpg,False,https://www.yelp.com/biz/west-hills-masonry-irvine?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,121,"[{'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'landscapearchitects', 'title': 'Landscape Architects'}]",4.5,"{'latitude': 33.689749, 'longitude': -117.866922}",[],"{'address1': '18195 McDurmott E', 'address2': 'Ste B', 'address3': '', 'city': 'Irvine', 'zip_code': '92614', 'country': 'US', 'state': 'CA', 'display_address': ['18195 McDurmott E', 'Ste B', 'Irvine, CA 92614']}",+17145195009,(714) 519-5009,27022.547338946402,
rleJNqxw4pXcwwjV0REDaQ,los-garcia-s-landscaping-la-habra-14,Los Garcia’s Landscaping,https://s3-media2.fl.yelpcdn.com/bphoto/lAlfqHWZlN_j0A43WXwYgQ/o.jpg,False,https://www.yelp.com/biz/los-garcia-s-landscaping-la-habra-14?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,43,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}, {'alias': 'gardeners', 'title': 'Gardeners'}]",4.5,"{'latitude': 33.93549, 'longitude': -117.944}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'La Habra', 'zip_code': '90631', 'country': 'US', 'state': 'CA', 'display_address': ['La Habra, CA 90631']}",+15623306792,(562) 330-6792,13501.80201823283,
kQpzpuwKStiaIL-_2e6H5g,synthetic-turf-pros-paramount-2,Synthetic Turf Pros,https://s3-media1.fl.yelpcdn.com/bphoto/KSIaQXQV_6f971Njyw99kw/o.jpg,False,https://www.yelp.com/biz/synthetic-turf-pros-paramount-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,2,"[{'alias': 'landscaping', 'title': 'Landscaping'}]",3.0,"{'latitude': 33.8976097106934, 'longitude': -118.164741516113}",[],"{'address1': '', 'address2': None, 'address3': '', 'city': 'Paramount', 'zip_code': '90723', 'country': 'US', 'state': 'CA', 'display_address': ['Paramount, CA 90723']}",+13106998131,(310) 699-8131,9578.66579556639,
wkJGKTCerQ-GSdIv4t7KCA,caliscapes-oc-orange-2,Caliscapes OC,https://s3-media3.fl.yelpcdn.com/bphoto/os_M1cNtGivYYRPwz0P1LA/o.jpg,False,https://www.yelp.com/biz/caliscapes-oc-orange-2?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,36,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'irrigation', 'title': 'Irrigation'}, {'alias': 'treeservices', 'title': 'Tree Services'}]",5.0,"{'latitude': 33.79794, 'longitude': -117.79066}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Orange', 'zip_code': '92869', 'country': 'US', 'state': 'CA', 'display_address': ['Orange, CA 92869']}",+19496125652,(949) 612-5652,28202.167541053943,
gSs1-TnCpg4N16kmneOlNQ,emerald-crest-landscaping-long-beach,Emerald Crest Landscaping,https://s3-media2.fl.yelpcdn.com/bphoto/kb26SIvlF8h2FbfmVFxpkw/o.jpg,False,https://www.yelp.com/biz/emerald-crest-landscaping-long-beach?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,2,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'masonry_concrete', 'title': 'Masonry/Concrete'}, {'alias': 'artificialturf', 'title': 'Artificial Turf'}]",5.0,"{'latitude': 33.7954635620117, 'longitude': -118.125709533691}",[],"{'address1': '2155 N Bellflower Blvd', 'address2': 'Ste 32', 'address3': '', 'city': 'Long Beach', 'zip_code': '90815', 'country': 'US', 'state': 'CA', 'display_address': ['2155 N Bellflower Blvd', 'Ste 32', 'Long Beach, CA 90815']}",+15626828769,(562) 682-8769,9406.261484529334,
TkW1vISIFeRtiZ5rTQQDEQ,john-s-yard-clean-up-service-lawndale,John’s Yard Clean-Up Service,https://s3-media2.fl.yelpcdn.com/bphoto/eIRCJTHx4HycAZXSo48HQQ/o.jpg,False,https://www.yelp.com/biz/john-s-yard-clean-up-service-lawndale?adjust_creative=tVgW1QGCxt2Ph7c4FHGJuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tVgW1QGCxt2Ph7c4FHGJuQ,30,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'junkremovalandhauling', 'title': 'Junk Removal & Hauling'}]",5.0,"{'latitude': 33.8934364318848, 'longitude': -118.352874755859}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Lawndale', 'zip_code': '90260', 'country': 'US', 'state': 'CA', 'display_address': ['Lawndale, CA 90260']}",+13106950652,(310) 695-0652,26325.199361491046,
